Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1249080,-,-,-,40.85,-73.86,0,22,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,AOD,Clearsky DHI,Cloud Type,Precipitable Water,Wind Speed,Surface Albedo,Relative Humidity,Ozone
2006,1,6,19,0,2.4000000000000004,0.105,83,4,0.9,2.7,0.12,78.36,0.333
2006,1,6,19,30,2.1,0.105,77,4,0.9,2.6,0.12,80.05,0.333
2006,1,6,20,0,1.8,0.084,63,4,0.9,2.5,0.12,80.93,0.333
2006,1,6,20,30,1.2000000000000002,0.084,52,4,0.8,2.4000000000000004,0.12,84.48,0.333
2006,1,6,21,0,0.5,0.062,34,4,0.8,2.3000000000000003,0.12,84.89,0.334
2006,1,6,21,30,0,0.062,14,1,0.8,2.3000000000000003,0.12,88.02,0.334
2006,1,6,22,0,-0.5,0.045,0,4,0.7000000000000001,2.3000000000000003,0.12,86.88,0.335
2006,1,6,22,30,-0.8,0.045,0,4,0.7000000000000001,2.3000000000000003,0.12,88.88,0.336
2006,1,6,23,0,-1.1,0.035,0,4,0.7000000000000001,2.3000000000000003,0.12,87.71000000000001,0.336
2006,1,6,23,30,-1.4000000000000001,0.035,0,4,0.6000000000000001,2.3000000000000003,0.12,89.66,0.336
2006,1,7,0,0,-1.7000000000000002,0.031,0,0,0.6000000000000001,2.3000000000000003,0.12,87.89,0.337
2006,1,7,0,30,-1.9000000000000001,0.031,0,0,0.6000000000000001,2.3000000000000003,0.12,89.19,0.337
2006,1,7,1,0,-2.2,0.028,0,1,0.5,2.4000000000000004,0.12,86.58,0.337
2006,1,7,1,30,-2.5,0.028,0,1,0.5,2.3000000000000003,0.12,88.52,0.337
2006,1,7,2,0,-2.8000000000000003,0.027,0,1,0.5,2.3000000000000003,0.12,85.98,0.337
2006,1,7,2,30,-3.1,0.027,0,0,0.5,2.2,0.12,87.91,0.339
2006,1,7,3,0,-3.5,0.028,0,1,0.5,2.1,0.12,85.85000000000001,0.341
2006,1,7,3,30,-3.7,0.028,0,0,0.4,2.1,0.12,87.15,0.343
2006,1,7,4,0,-3.9000000000000004,0.029,0,0,0.4,2.2,0.12,84.22,0.34500000000000003
2006,1,7,4,30,-4,0.029,0,0,0.4,2.2,0.12,84.86,0.34700000000000003
2006,1,7,5,0,-4,0.03,0,0,0.4,2.3000000000000003,0.12,81.44,0.34900000000000003
2006,1,7,5,30,-4.2,0.03,0,1,0.4,2.3000000000000003,0.12,82.67,0.35100000000000003
2006,1,7,6,0,-4.3,0.031,0,1,0.4,2.3000000000000003,0.12,80.60000000000001,0.352
2006,1,7,6,30,-4.5,0.031,0,1,0.4,2.3000000000000003,0.12,81.82000000000001,0.353
2006,1,7,7,0,-4.6000000000000005,0.031,0,1,0.4,2.2,0.12,80.25,0.354
2006,1,7,7,30,-4.800000000000001,0.031,0,1,0.4,2.2,0.12,81.47,0.354
2006,1,7,8,0,-5,0.031,0,1,0.4,2.2,0.12,81.12,0.354
2006,1,7,8,30,-5.1000000000000005,0.031,0,1,0.30000000000000004,2.2,0.12,81.74,0.354
2006,1,7,9,0,-5.300000000000001,0.03,0,4,0.30000000000000004,2.2,0.12,81.43,0.353
2006,1,7,9,30,-5.5,0.03,0,4,0.30000000000000004,2.2,0.12,82.68,0.352
2006,1,7,10,0,-5.6000000000000005,0.03,0,1,0.30000000000000004,2.1,0.12,82.57000000000001,0.35000000000000003
2006,1,7,10,30,-5.800000000000001,0.03,0,1,0.30000000000000004,2.1,0.12,83.83,0.34800000000000003
2006,1,7,11,0,-5.9,0.029,0,1,0.30000000000000004,2.1,0.12,83.4,0.34500000000000003
2006,1,7,11,30,-5.9,0.029,0,1,0.4,2.1,0.12,83.4,0.342
2006,1,7,12,0,-5.9,0.029,0,1,0.4,2.1,0.12,82.2,0.34
2006,1,7,12,30,-5.2,0.029,12,1,0.4,2.1,0.12,77.94,0.338
2006,1,7,13,0,-4.6000000000000005,0.03,28,1,0.4,2.1,0.12,74.58,0.335
2006,1,7,13,30,-3.7,0.03,39,0,0.5,2.1,0.12,69.71000000000001,0.334
2006,1,7,14,0,-2.9000000000000004,0.032,48,0,0.5,2.1,0.12,68.75,0.333
2006,1,7,14,30,-2.3000000000000003,0.032,54,0,0.5,2,0.12,65.76,0.334
2006,1,7,15,0,-1.6,0.034,59,0,0.5,1.9000000000000001,0.12,65.19,0.334
2006,1,7,15,30,-1.2000000000000002,0.034,62,0,0.5,1.8,0.12,63.25,0.337
2006,1,7,16,0,-0.7000000000000001,0.037,65,0,0.5,1.7000000000000002,0.12,63.64,0.34
2006,1,7,16,30,-0.30000000000000004,0.037,66,0,0.6000000000000001,1.7000000000000002,0.12,61.75,0.343
2006,1,7,17,0,0,0.043000000000000003,70,0,0.6000000000000001,1.6,0.12,62.93,0.34600000000000003
2006,1,7,17,30,0.2,0.043000000000000003,69,0,0.6000000000000001,1.6,0.12,62.02,0.34800000000000003
2006,1,7,18,0,0.4,0.048,70,0,0.6000000000000001,1.6,0.12,63.45,0.35000000000000003
2006,1,7,18,30,0.4,0.048,68,0,0.6000000000000001,1.6,0.12,63.45,0.35100000000000003
2006,1,7,19,0,0.30000000000000004,0.055,67,0,0.7000000000000001,1.5,0.12,65.91,0.352
2006,1,7,19,30,0.2,0.055,62,0,0.7000000000000001,1.3,0.12,66.39,0.352
2006,1,7,20,0,0,0.057,56,0,0.7000000000000001,1.1,0.12,72.47,0.352
2006,1,7,20,30,-0.6000000000000001,0.057,46,1,0.7000000000000001,1,0.12,75.7,0.35100000000000003
2006,1,7,21,0,-1.1,0.045,32,4,0.7000000000000001,0.9,0.12,79.54,0.35100000000000003
2006,1,7,21,30,-1.5,0.045,14,4,0.7000000000000001,1,0.12,81.99,0.35100000000000003
2006,1,7,22,0,-1.9000000000000001,0.047,0,7,0.8,1.1,0.12,79.84,0.35100000000000003
2006,1,7,22,30,-1.9000000000000001,0.047,0,7,0.8,1.1,0.12,79.84,0.352
2006,1,7,23,0,-2,0.051000000000000004,0,7,0.8,1.2000000000000002,0.12,81.4,0.353
2006,1,7,23,30,-1.8,0.051000000000000004,0,7,0.8,1.2000000000000002,0.12,80.21000000000001,0.355
2006,1,8,0,0,-1.6,0.056,0,7,0.8,1.3,0.12,81.59,0.356
2006,1,8,0,30,-1.5,0.056,0,7,0.8,1.3,0.12,80.99,0.359
2006,1,8,1,0,-1.4000000000000001,0.065,0,4,0.8,1.4000000000000001,0.12,81.9,0.361
2006,1,8,1,30,-1.4000000000000001,0.065,0,4,0.7000000000000001,1.4000000000000001,0.12,81.9,0.363
2006,1,8,2,0,-1.5,0.07100000000000001,0,1,0.7000000000000001,1.4000000000000001,0.12,83.03,0.365
2006,1,8,2,30,-1.6,0.07100000000000001,0,4,0.7000000000000001,1.4000000000000001,0.12,83.64,0.366
2006,1,8,3,0,-1.7000000000000002,0.076,0,4,0.7000000000000001,1.4000000000000001,0.12,83.85000000000001,0.366
2006,1,8,3,30,-1.9000000000000001,0.076,0,1,0.7000000000000001,1.5,0.12,85.09,0.364
2006,1,8,4,0,-2.1,0.08700000000000001,0,0,0.8,1.5,0.12,85.05,0.363
2006,1,8,4,30,-1.9000000000000001,0.08700000000000001,0,4,0.8,1.5,0.12,83.81,0.36
2006,1,8,5,0,-1.8,0.10200000000000001,0,4,0.8,1.5,0.12,84.49,0.357
2006,1,8,5,30,-1.7000000000000002,0.10200000000000001,0,4,0.8,1.5,0.12,83.87,0.356
2006,1,8,6,0,-1.5,0.112,0,4,0.8,1.4000000000000001,0.12,85.62,0.354
2006,1,8,6,30,-1.3,0.112,0,7,0.9,1.4000000000000001,0.12,84.37,0.354
2006,1,8,7,0,-1.2000000000000002,0.121,0,7,0.9,1.4000000000000001,0.12,86.69,0.354
2006,1,8,7,30,-1,0.121,0,4,0.9,1.4000000000000001,0.12,85.43,0.355
2006,1,8,8,0,-0.9,0.133,0,4,0.9,1.4000000000000001,0.12,87.78,0.356
2006,1,8,8,30,-0.7000000000000001,0.133,0,4,0.9,1.4000000000000001,0.12,86.51,0.357
2006,1,8,9,0,-0.5,0.149,0,4,0.9,1.5,0.12,88.22,0.359
2006,1,8,9,30,-0.30000000000000004,0.149,0,4,0.9,1.5,0.12,86.94,0.361
2006,1,8,10,0,-0.2,0.157,0,4,0.9,1.5,0.12,89.25,0.362
2006,1,8,10,30,-0.1,0.157,0,4,0.9,1.5,0.12,88.61,0.365
2006,1,8,11,0,-0.1,0.151,0,4,0.9,1.6,0.12,90.91,0.367
2006,1,8,11,30,-0.1,0.151,0,4,0.9,1.6,0.12,90.91,0.369
2006,1,8,12,0,-0.1,0.156,0,4,0.9,1.6,0.12,92.55,0.371
2006,1,8,12,30,0.2,0.156,12,4,0.9,1.6,0.12,90.65,0.371
2006,1,8,13,0,0.6000000000000001,0.147,39,4,0.9,1.6,0.12,91.41,0.372
2006,1,8,13,30,1,0.147,61,4,0.9,1.7000000000000002,0.12,88.82000000000001,0.371
2006,1,8,14,0,1.4000000000000001,0.121,70,0,0.8,1.8,0.12,88.64,0.371
2006,1,8,14,30,2,0.121,80,0,0.8,1.8,0.12,84.92,0.371
2006,1,8,15,0,2.6,0.06,69,0,0.8,1.7000000000000002,0.12,83.58,0.37
2006,1,8,15,30,3.3000000000000003,0.06,73,0,0.8,1.7000000000000002,0.12,79.54,0.368
2006,1,8,16,0,4,0.051000000000000004,72,0,0.7000000000000001,1.7000000000000002,0.12,77.58,0.366
2006,1,8,16,30,4.4,0.051000000000000004,73,0,0.7000000000000001,1.7000000000000002,0.12,75.44,0.362
2006,1,8,17,0,4.800000000000001,0.052000000000000005,74,0,0.7000000000000001,1.7000000000000002,0.12,72.4,0.358
2006,1,8,17,30,4.9,0.052000000000000005,74,0,0.7000000000000001,1.6,0.12,71.89,0.354
2006,1,8,18,0,5,0.056,74,0,0.7000000000000001,1.5,0.12,70.9,0.35100000000000003
2006,1,8,18,30,4.9,0.056,71,0,0.7000000000000001,1.3,0.12,71.39,0.34800000000000003
2006,1,8,19,0,4.800000000000001,0.059000000000000004,69,0,0.7000000000000001,1.1,0.12,75.58,0.34500000000000003
2006,1,8,19,30,4.2,0.059000000000000004,64,0,0.7000000000000001,1,0.12,78.89,0.342
2006,1,8,20,0,3.7,0.063,58,0,0.8,1,0.12,78.45,0.339
2006,1,8,20,30,3.5,0.063,48,4,0.8,1,0.12,79.56,0.336
2006,1,8,21,0,3.3000000000000003,0.066,35,7,0.9,1,0.12,70.09,0.334
2006,1,8,21,30,3,0.066,15,7,1,1,0.12,71.59,0.332
2006,1,8,22,0,2.8000000000000003,0.061,0,7,1.1,1,0.12,71.58,0.33
2006,1,8,22,30,2.1,0.061,0,7,1.1,1,0.12,75.23,0.327
2006,1,8,23,0,1.5,0.057,0,7,1.2000000000000002,1.1,0.12,80.43,0.324
2006,1,8,23,30,1.3,0.057,0,7,1.2000000000000002,1.1,0.12,81.59,0.32
2006,1,9,0,0,1.2000000000000002,0.059000000000000004,0,4,1.3,1.1,0.12,86.46000000000001,0.317
2006,1,9,0,30,1.3,0.059000000000000004,0,4,1.3,1.2000000000000002,0.12,85.84,0.314
2006,1,9,1,0,1.4000000000000001,0.073,0,4,1.3,1.3,0.12,88.54,0.311
2006,1,9,1,30,1.6,0.073,0,7,1.3,1.4000000000000001,0.12,87.28,0.309
2006,1,9,2,0,1.7000000000000002,0.085,0,7,1.3,1.5,0.12,90.77,0.307
2006,1,9,2,30,2,0.085,0,7,1.3,1.5,0.12,88.76,0.306
2006,1,9,3,0,2.2,0.09,0,7,1.3,1.5,0.12,92.03,0.305
2006,1,9,3,30,2.4000000000000004,0.09,0,7,1.3,1.6,0.12,90.73,0.304
2006,1,9,4,0,2.5,0.096,0,7,1.4000000000000001,1.6,0.12,93.84,0.303
2006,1,9,4,30,2.7,0.096,0,7,1.4000000000000001,1.7000000000000002,0.12,92.52,0.301
2006,1,9,5,0,2.9000000000000004,0.093,0,7,1.4000000000000001,1.8,0.12,95.03,0.299
2006,1,9,5,30,3,0.093,0,7,1.4000000000000001,1.8,0.12,94.36,0.298
2006,1,9,6,0,3.1,0.088,0,6,1.4000000000000001,1.8,0.12,97.25,0.296
2006,1,9,6,30,3.3000000000000003,0.088,0,6,1.5,1.8,0.12,95.79,0.295
2006,1,9,7,0,3.4000000000000004,0.095,0,6,1.5,1.8,0.12,98.08,0.294
2006,1,9,7,30,3.5,0.095,0,6,1.6,1.8,0.12,97.29,0.294
2006,1,9,8,0,3.6,0.1,0,6,1.6,1.8,0.12,98.33,0.293
2006,1,9,8,30,3.6,0.1,0,6,1.6,1.7000000000000002,0.12,98.33,0.294
2006,1,9,9,0,3.7,0.095,0,6,1.6,1.7000000000000002,0.12,97.91,0.294
2006,1,9,9,30,3.6,0.095,0,6,1.6,1.7000000000000002,0.12,98.61,0.295
2006,1,9,10,0,3.6,0.08700000000000001,0,6,1.5,1.7000000000000002,0.12,97.85000000000001,0.295
2006,1,9,10,30,3.3000000000000003,0.08700000000000001,0,7,1.5,1.7000000000000002,0.12,99.94,0.296
2006,1,9,11,0,3.1,0.08600000000000001,0,6,1.5,1.7000000000000002,0.12,99.01,0.296
2006,1,9,11,30,2.9000000000000004,0.08600000000000001,0,7,1.5,1.7000000000000002,0.12,100,0.297
2006,1,9,12,0,2.7,0.084,0,7,1.4000000000000001,1.7000000000000002,0.12,99.81,0.298
2006,1,9,12,30,3.1,0.084,12,7,1.4000000000000001,1.7000000000000002,0.12,97.03,0.298
2006,1,9,13,0,3.6,0.078,33,7,1.4000000000000001,1.8,0.12,96.96000000000001,0.299
2006,1,9,13,30,4.2,0.078,49,7,1.4000000000000001,1.9000000000000001,0.12,92.96000000000001,0.298
2006,1,9,14,0,4.800000000000001,0.075,59,0,1.4000000000000001,2,0.12,94,0.298
2006,1,9,14,30,5.6000000000000005,0.075,67,0,1.4000000000000001,2.2,0.12,88.92,0.297
2006,1,9,15,0,6.4,0.083,75,0,1.4000000000000001,2.3000000000000003,0.12,90.5,0.296
2006,1,9,15,30,7.2,0.083,79,0,1.4000000000000001,2.3000000000000003,0.12,85.67,0.295
2006,1,9,16,0,8,0.077,80,0,1.5,2.3000000000000003,0.12,87.42,0.295
2006,1,9,16,30,8.700000000000001,0.077,81,0,1.5,2.3000000000000003,0.12,83.38,0.294
2006,1,9,17,0,9.4,0.07,79,0,1.5,2.4000000000000004,0.12,85.41,0.294
2006,1,9,17,30,9.9,0.07,79,1,1.5,2.4000000000000004,0.12,82.60000000000001,0.293
2006,1,9,18,0,10.4,0.07100000000000001,77,4,1.5,2.4000000000000004,0.12,85.29,0.293
2006,1,9,18,30,10.600000000000001,0.07100000000000001,75,4,1.5,2.4000000000000004,0.12,84.16,0.292
2006,1,9,19,0,10.700000000000001,0.07200000000000001,71,4,1.5,2.4000000000000004,0.12,87.09,0.292
2006,1,9,19,30,10.200000000000001,0.07200000000000001,66,3,1.5,2.2,0.12,90.03,0.291
2006,1,9,20,0,9.700000000000001,0.082,62,0,1.5,2,0.12,91.83,0.291
2006,1,9,20,30,8.700000000000001,0.082,51,0,1.5,1.8,0.12,98.3,0.291
2006,1,9,21,0,7.800000000000001,0.089,37,0,1.5,1.7000000000000002,0.12,98.09,0.291
2006,1,9,21,30,7.6000000000000005,0.089,16,2,1.4000000000000001,1.8,0.12,99.53,0.291
2006,1,9,22,0,7.4,0.089,0,1,1.4000000000000001,1.9000000000000001,0.12,97.29,0.291
2006,1,9,22,30,6.800000000000001,0.089,0,0,1.3,1.9000000000000001,0.12,100,0.291
2006,1,9,23,0,6.300000000000001,0.083,0,0,1.3,1.9000000000000001,0.12,97,0.29
2006,1,9,23,30,5.7,0.083,0,0,1.2000000000000002,1.9000000000000001,0.12,100,0.29
2006,1,10,0,0,5.1000000000000005,0.078,0,0,1.1,1.9000000000000001,0.12,96.03,0.29
2006,1,10,0,30,4.6000000000000005,0.078,0,0,1.1,1.8,0.12,99.43,0.289
2006,1,10,1,0,4.2,0.077,0,0,1.1,1.8,0.12,95.06,0.289
2006,1,10,1,30,3.7,0.077,0,0,1,1.7000000000000002,0.12,98.45,0.289
2006,1,10,2,0,3.3000000000000003,0.08,0,0,1,1.7000000000000002,0.12,95.19,0.289
2006,1,10,2,30,2.9000000000000004,0.08,0,0,1,1.6,0.12,97.92,0.289
2006,1,10,3,0,2.5,0.078,0,0,1,1.6,0.12,95.03,0.289
2006,1,10,3,30,2.2,0.078,0,1,1,1.6,0.12,97.17,0.28800000000000003
2006,1,10,4,0,1.9000000000000001,0.075,0,4,1,1.5,0.12,94.96000000000001,0.28800000000000003
2006,1,10,4,30,1.7000000000000002,0.075,0,4,1,1.5,0.12,96.42,0.28800000000000003
2006,1,10,5,0,1.5,0.075,0,4,1,1.5,0.12,94.23,0.289
2006,1,10,5,30,1.3,0.075,0,4,1,1.5,0.12,95.68,0.289
2006,1,10,6,0,1.1,0.07200000000000001,0,4,1,1.4000000000000001,0.12,93.91,0.289
2006,1,10,6,30,0.9,0.07200000000000001,0,4,1,1.4000000000000001,0.12,95.27,0.289
2006,1,10,7,0,0.6000000000000001,0.069,0,4,1,1.4000000000000001,0.12,94.67,0.29
2006,1,10,7,30,0.5,0.069,0,4,1,1.3,0.12,95.35000000000001,0.29
2006,1,10,8,0,0.30000000000000004,0.067,0,1,1,1.3,0.12,94.57000000000001,0.29
2006,1,10,8,30,0.2,0.067,0,4,1,1.3,0.12,95.35000000000001,0.29
2006,1,10,9,0,0,0.067,0,0,1,1.2000000000000002,0.12,95.01,0.29
2006,1,10,9,30,-0.1,0.067,0,0,1,1.2000000000000002,0.12,95.71000000000001,0.29
2006,1,10,10,0,-0.2,0.065,0,0,1,1.2000000000000002,0.12,95.07000000000001,0.29
2006,1,10,10,30,-0.30000000000000004,0.065,0,0,1,1.2000000000000002,0.12,95.76,0.291
2006,1,10,11,0,-0.4,0.064,0,0,1,1.2000000000000002,0.12,95.67,0.291
2006,1,10,11,30,-0.30000000000000004,0.064,0,0,1,1.3,0.12,94.98,0.291
2006,1,10,12,0,-0.1,0.066,0,0,1,1.3,0.12,94.64,0.291
2006,1,10,12,30,1,0.066,12,1,0.9,1.4000000000000001,0.12,87.5,0.29
2006,1,10,13,0,2.1,0.068,33,0,0.9,1.5,0.12,89.8,0.29
2006,1,10,13,30,3,0.068,47,1,0.9,1.5,0.12,84.33,0.29
2006,1,10,14,0,3.8000000000000003,0.065,57,0,0.8,1.5,0.12,85.12,0.29
2006,1,10,14,30,4.7,0.065,65,0,0.8,1.5,0.12,79.93,0.291
2006,1,10,15,0,5.5,0.058,68,0,0.7000000000000001,1.5,0.12,74.74,0.291
2006,1,10,15,30,6,0.058,72,0,0.7000000000000001,1.4000000000000001,0.12,72.13,0.292
2006,1,10,16,0,6.4,0.054,73,0,0.6000000000000001,1.3,0.12,68.26,0.292
2006,1,10,16,30,6.7,0.054,74,0,0.6000000000000001,1.2000000000000002,0.12,66.87,0.292
2006,1,10,17,0,7,0.049,73,0,0.6000000000000001,1.1,0.12,65.06,0.293
2006,1,10,17,30,7.2,0.049,73,0,0.6000000000000001,0.9,0.12,64.18,0.293
2006,1,10,18,0,7.4,0.055,74,0,0.6000000000000001,0.8,0.12,63.59,0.294
2006,1,10,18,30,7.300000000000001,0.055,72,0,0.6000000000000001,0.8,0.12,64.03,0.294
2006,1,10,19,0,7.2,0.054,68,0,0.6000000000000001,0.7000000000000001,0.12,66.12,0.294
2006,1,10,19,30,6.7,0.054,63,0,0.6000000000000001,0.7000000000000001,0.12,68.42,0.294
2006,1,10,20,0,6.2,0.053,56,0,0.6000000000000001,0.7000000000000001,0.12,78.01,0.294
2006,1,10,20,30,5.300000000000001,0.053,47,4,0.6000000000000001,0.9,0.12,83.10000000000001,0.293
2006,1,10,21,0,4.3,0.068,37,7,0.6000000000000001,1.1,0.12,75.85000000000001,0.292
2006,1,10,21,30,3.8000000000000003,0.068,17,1,0.6000000000000001,1.2000000000000002,0.12,78.55,0.291
2006,1,10,22,0,3.2,0.07100000000000001,0,0,0.6000000000000001,1.3,0.12,78.89,0.291
2006,1,10,22,30,2.8000000000000003,0.07100000000000001,0,0,0.7000000000000001,1.3,0.12,81.15,0.291
2006,1,10,23,0,2.5,0.074,0,1,0.7000000000000001,1.4000000000000001,0.12,82.82000000000001,0.29
2006,1,10,23,30,1.9000000000000001,0.074,0,4,0.7000000000000001,1.4000000000000001,0.12,86.43,0.29
2006,1,11,0,0,1.4000000000000001,0.078,0,4,0.8,1.3,0.12,90.08,0.289
2006,1,11,0,30,1.1,0.078,0,4,0.8,1.3,0.12,92.04,0.28800000000000003
2006,1,11,1,0,0.8,0.08,0,4,0.8,1.2000000000000002,0.12,95.68,0.28700000000000003
2006,1,11,1,30,0.7000000000000001,0.08,0,4,0.8,1.2000000000000002,0.12,96.27,0.28700000000000003
2006,1,11,2,0,0.6000000000000001,0.083,0,4,0.9,1.3,0.12,98.89,0.28600000000000003
2006,1,11,2,30,0.7000000000000001,0.083,0,4,0.9,1.3,0.12,98.18,0.28600000000000003
2006,1,11,3,0,0.7000000000000001,0.08600000000000001,0,4,1,1.4000000000000001,0.12,100,0.28600000000000003
2006,1,11,3,30,0.8,0.08600000000000001,0,7,1.1,1.4000000000000001,0.12,99.9,0.28500000000000003
2006,1,11,4,0,0.9,0.093,0,7,1.2000000000000002,1.4000000000000001,0.12,100,0.28500000000000003
2006,1,11,4,30,1,0.093,0,7,1.3,1.4000000000000001,0.12,100,0.28400000000000003
2006,1,11,5,0,1.2000000000000002,0.105,0,7,1.4000000000000001,1.4000000000000001,0.12,100,0.28400000000000003
2006,1,11,5,30,1.3,0.105,0,7,1.4000000000000001,1.3,0.12,99.91,0.28400000000000003
2006,1,11,6,0,1.3,0.121,0,7,1.4000000000000001,1.2000000000000002,0.12,100,0.28400000000000003
2006,1,11,6,30,1.4000000000000001,0.121,0,7,1.4000000000000001,1.2000000000000002,0.12,99.97,0.28400000000000003
2006,1,11,7,0,1.4000000000000001,0.134,0,7,1.5,1.1,0.12,100,0.28400000000000003
2006,1,11,7,30,1.5,0.134,0,7,1.5,1.1,0.12,99.8,0.28500000000000003
2006,1,11,8,0,1.6,0.14300000000000002,0,7,1.5,1,0.12,99.71000000000001,0.28500000000000003
2006,1,11,8,30,1.6,0.14300000000000002,0,6,1.5,1,0.12,99.71000000000001,0.28500000000000003
2006,1,11,9,0,1.7000000000000002,0.148,0,7,1.5,0.9,0.12,99.62,0.28500000000000003
2006,1,11,9,30,1.8,0.148,0,7,1.5,0.9,0.12,98.91,0.28500000000000003
2006,1,11,10,0,1.9000000000000001,0.15,0,7,1.5,0.9,0.12,99.39,0.28500000000000003
2006,1,11,10,30,2,0.15,0,7,1.5,0.9,0.12,98.58,0.28500000000000003
2006,1,11,11,0,2.1,0.171,0,7,1.6,0.9,0.12,99.44,0.28400000000000003
2006,1,11,11,30,2.2,0.171,0,7,1.7000000000000002,0.9,0.12,98.73,0.28400000000000003
2006,1,11,12,0,2.4000000000000004,0.228,0,7,1.7000000000000002,0.9,0.12,99.96000000000001,0.28300000000000003
2006,1,11,12,30,2.9000000000000004,0.228,11,7,1.8,0.9,0.12,96.48,0.28300000000000003
2006,1,11,13,0,3.4000000000000004,0.256,44,7,1.8,1,0.12,98.8,0.28300000000000003
2006,1,11,13,30,4.1000000000000005,0.256,75,7,1.8,1.1,0.12,94.06,0.28300000000000003
2006,1,11,14,0,4.7,0.228,92,7,1.9000000000000001,1.3,0.12,97.95,0.28400000000000003
2006,1,11,14,30,5.4,0.228,108,6,1.8,1.4000000000000001,0.12,93.21000000000001,0.28400000000000003
2006,1,11,15,0,6.1000000000000005,0.2,111,6,1.8,1.6,0.12,96.86,0.28400000000000003
2006,1,11,15,30,6.6000000000000005,0.2,119,7,1.8,1.5,0.12,93.59,0.28500000000000003
2006,1,11,16,0,7.1000000000000005,0.17200000000000001,115,7,1.8,1.4000000000000001,0.12,96.02,0.28600000000000003
2006,1,11,16,30,7.5,0.17200000000000001,118,7,1.7000000000000002,1.4000000000000001,0.12,93.35000000000001,0.28600000000000003
2006,1,11,17,0,7.800000000000001,0.149,111,7,1.7000000000000002,1.4000000000000001,0.12,96.07000000000001,0.28700000000000003
2006,1,11,17,30,8.1,0.149,110,7,1.8,1.3,0.12,94.14,0.28800000000000003
2006,1,11,18,0,8.3,0.131,102,7,1.8,1.3,0.12,96.15,0.289
2006,1,11,18,30,8.200000000000001,0.131,98,6,1.9000000000000001,1.2000000000000002,0.12,96.8,0.29
2006,1,11,19,0,8.1,0.149,98,6,2,1.1,0.12,98.56,0.291
2006,1,11,19,30,7.800000000000001,0.149,89,7,2.2,1.2000000000000002,0.12,100,0.292
2006,1,11,20,0,7.5,0.17,82,7,2.3000000000000003,1.2000000000000002,0.12,100,0.293
2006,1,11,20,30,7.4,0.17,67,7,2.4000000000000004,1.4000000000000001,0.12,100,0.294
2006,1,11,21,0,7.2,0.188,46,7,2.5,1.6,0.12,100,0.295
2006,1,11,21,30,7.5,0.188,17,6,2.6,1.8,0.12,100,0.296
2006,1,11,22,0,7.7,0.17200000000000001,0,7,2.7,1.9000000000000001,0.12,100,0.296
2006,1,11,22,30,7.9,0.17200000000000001,0,7,2.7,2.1,0.12,98.91,0.297
2006,1,11,23,0,8.200000000000001,0.131,0,7,2.7,2.3000000000000003,0.12,99.09,0.298
2006,1,11,23,30,8.6,0.131,0,7,2.7,2.7,0.12,96.35000000000001,0.299
2006,1,12,0,0,9,0.10200000000000001,0,7,2.7,3.1,0.12,98.38,0.3
2006,1,12,0,30,9.3,0.10200000000000001,0,7,2.6,3.2,0.12,96.32000000000001,0.302
2006,1,12,1,0,9.5,0.088,0,6,2.5,3.3000000000000003,0.12,98.04,0.303
2006,1,12,1,30,9.5,0.088,0,7,2.4000000000000004,3.3000000000000003,0.12,97.95,0.306
2006,1,12,2,0,9.600000000000001,0.08,0,7,2.3000000000000003,3.3000000000000003,0.12,97.79,0.308
2006,1,12,2,30,9.8,0.08,0,7,2.3000000000000003,3.5,0.12,96.49000000000001,0.311
2006,1,12,3,0,10,0.099,0,7,2.2,3.6,0.12,97.06,0.314
2006,1,12,3,30,10,0.099,0,4,2,3.5,0.12,97.06,0.315
2006,1,12,4,0,10.100000000000001,0.095,0,3,1.9000000000000001,3.3000000000000003,0.12,96.73,0.317
2006,1,12,4,30,9.600000000000001,0.095,0,0,1.6,2.9000000000000004,0.12,100,0.318
2006,1,12,5,0,9.1,0.057,0,0,1.4000000000000001,2.6,0.12,96.31,0.32
2006,1,12,5,30,8.3,0.057,0,0,1.2000000000000002,2.5,0.12,100,0.321
2006,1,12,6,0,7.4,0.048,0,0,1.1,2.4000000000000004,0.12,94.17,0.322
